1782155970.201682000	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782155971.208657300	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782155971.612328300	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782155972.216880800	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782155973.208800900	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782155973.238518500	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782155974.225645300	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782155975.223614100	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782155977.952381300	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
