1782156109.501253100	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782156110.334693200	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782156110.509798800	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782156111.515123900	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782156111.519023900	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782156112.512811400	fc:5c:ee:e4:96:78		535741595a452d45585052455353											
1782156112.517430000	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782156113.522832400	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
1782156116.954879500	5c:39:77:c1:4e:8e	swt-rrh-2n-a.netequip.depaul.edu		ge-1/0/11	ge-1/0/11		640	640;911	vlan-640;vlan-911					
